,price,bedrooms,sqft_living,grade
17573,325000,2,1130,6
17574,680000,3,2140,7
17575,763000,4,3220,10
17576,375000,1,800,5
17577,475000,3,1800,7
17578,219000,2,809,7
17579,415000,3,1820,7
17580,90000,2,580,5
17581,220000,2,580,5
17582,616000,3,2900,8
17583,269500,2,1140,6
17584,395350,2,1060,6
17585,770000,4,2320,7
17586,840000,4,3450,9
17587,428950,2,1760,8
17588,800000,4,3370,9
17589,401000,4,1940,7
17590,303697,4,2520,7
17591,355000,3,1360,7
17592,350000,2,800,6
17593,754999,4,3010,10
17594,982218,3,2340,9
17595,406500,3,1780,8
17596,1650000,4,4200,10
17597,565000,2,1720,7
17598,160000,2,830,6
17599,220000,3,1090,6
17600,1284000,5,5040,11
17601,970000,5,3500,9
17602,115000,3,1080,5
17603,124000,3,1080,5
17604,157000,3,1080,5
17605,183000,3,870,6
17606,527000,4,2830,9
17607,407193,4,1880,8
17608,970000,4,3600,9
17609,535000,4,2340,7
17610,245000,3,2040,6
17611,337000,3,1310,7
17612,630000,3,1470,8
17613,320000,3,1370,7
17614,228500,3,1080,6
17615,293000,3,1990,7
17616,447000,3,1310,7
17617,226500,3,1640,7
17618,436000,3,1770,7
17619,451000,3,2050,8
17620,315000,3,1170,5
17621,450000,2,1340,7
17622,635000,3,2240,7
17623,292500,2,880,5
17624,329900,3,2170,8
17625,531000,2,1260,7
17626,725000,3,1880,7
17627,355300,3,1620,7
17628,280000,3,1610,7
17629,1095000,4,3330,10
17630,605004,4,1370,9
17631,260000,2,690,6
17632,748000,4,3170,7
17633,776000,2,1990,7
17634,425000,4,1080,6
17635,230000,4,1870,6
17636,418000,3,1670,7
17637,440000,4,2800,9
17638,858450,5,3460,9
17639,390000,3,1930,7
17640,957000,4,2370,9
17641,507000,3,1180,7
17642,575000,2,1320,7
17643,700000,3,1350,7
17644,239950,2,1068,7
17645,253000,3,1580,7
17646,540000,4,1690,7
17647,1550000,3,5120,11
17648,805000,4,3960,10
17649,920000,4,2420,9
17650,496600,3,1910,8
17651,246000,3,1440,8
17652,350000,5,2320,7
17653,585000,3,1670,8
17654,450000,3,1390,7
17655,746000,3,2620,9
17656,598555,3,3040,9
17657,820000,3,2990,9
17658,266500,3,1740,7
17659,370000,2,2360,6
17660,625000,3,2240,7
17661,243500,4,1610,7
17662,340000,2,700,6
17663,559950,5,2730,8
17664,315000,3,1780,7
17665,753000,3,3070,9
17666,800000,3,2060,8
17667,550000,3,1360,7
17668,465000,3,1430,7
17669,465000,3,1840,7
17670,710000,4,2000,8
17671,505000,3,1820,8
17672,690000,3,2330,9
17673,217500,2,1070,7
17674,500000,2,930,7
17675,325000,2,1040,6
17676,500000,4,1960,8
17677,721500,3,2970,9
17678,924000,3,2200,9
17679,2005000,6,3810,10
17680,345000,2,830,8
17681,825000,4,3920,10
17682,560000,3,2870,9
17683,599000,3,2560,8
17684,211000,3,1350,6
17685,425000,4,1240,8
17686,750000,4,3210,7
17687,479000,3,1690,7
17688,612500,4,2550,9
17689,605000,5,3240,7
17690,1364000,4,3560,10
17691,389900,3,2160,7
17692,710000,4,3060,9
17693,295000,3,1690,7
17694,275250,3,1520,7
17695,250000,4,2040,7
17696,709000,3,2360,8
17697,399500,4,1360,7
17698,225000,3,2000,7
17699,500000,3,1650,8
17700,364900,3,2500,8
17701,356000,3,1140,7
17702,616750,3,2140,9
17703,755000,3,2870,8
17704,327500,2,830,6
17705,605000,3,1960,8
17706,179950,4,1130,6
17707,633000,5,3630,11
17708,349950,4,1764,7
17709,1080000,3,2770,8
17710,425000,3,2650,9
17711,990000,3,2500,9
17712,410000,3,2710,7
17713,590000,3,2490,8
17714,242000,3,1500,7
17715,775000,3,1160,5
17716,680000,4,1880,8
17717,217000,3,1340,7
17718,395000,3,1960,8
17719,572500,3,2030,8
17720,559900,5,2200,7
17721,845000,3,2540,9
17722,241000,3,1520,8
17723,1325000,3,2360,8
17724,475000,3,1340,7
17725,575000,2,1400,7
17726,455000,4,3030,8
17727,839000,3,3200,10
17728,475000,4,1580,7
17729,600000,2,2120,7
17730,515000,2,1640,7
17731,425000,3,1890,8
17732,565000,4,1710,7
17733,498000,2,1140,6
17734,739000,4,2720,8
17735,355000,2,1650,7
17736,263000,3,1790,8
17737,375000,4,1680,7
17738,322000,3,2200,7
17739,325000,2,830,6
17740,290000,2,770,7
17741,809950,4,3280,10
17742,969500,3,2080,8
17743,665000,4,2790,9
17744,635000,5,4150,11
17745,272450,3,1780,7
17746,427000,4,1460,7
17747,261500,3,1410,8
17748,488800,4,2170,8
17749,340000,2,690,6
17750,398950,4,3000,8
17751,217000,3,870,6
17752,799000,4,3170,9
17753,160000,4,1540,6
17754,447000,3,1270,7
17755,765000,3,2190,8
17756,1320000,4,4410,11
17757,445000,4,2790,9
17758,310000,3,1510,8
17759,380000,2,1800,7
17760,325000,4,2410,7
17761,345000,4,2250,8
17762,300000,3,950,6
17763,530000,4,2860,8
17764,583500,4,2860,8
17765,410000,2,1560,7
17766,535000,2,1940,7
17767,2050000,4,3580,7
17768,345000,4,2040,7
17769,539000,5,1700,7
17770,590000,4,3700,8
17771,187000,2,1050,8
17772,270000,3,1690,7
17773,546000,2,1120,7
17774,520000,3,1490,10
17775,515000,5,2220,7
17776,990000,3,2160,8
17777,382000,2,870,7
17778,1210000,3,1900,8
17779,900000,4,3370,8
17780,675000,3,3370,7
17781,460000,2,880,7
17782,234000,2,940,5
17783,399000,3,1340,7
17784,253500,3,1440,7
17785,475000,3,1750,7
17786,740000,5,3990,8
17787,799000,3,2860,8
17788,390000,4,1940,8
17789,421000,2,1400,7
17790,296500,3,1770,7
17791,895000,4,1710,8
17792,386000,4,2810,8
17793,424000,3,1580,8
17794,749000,3,1580,7
17795,523000,3,1440,7
17796,389000,4,2420,10
17797,270000,4,1930,7
17798,275000,3,1190,7
17799,287500,4,2240,7
17800,345000,2,2550,7
17801,427000,2,920,6
17802,508450,4,1520,7
17803,705000,3,1460,7
17804,550000,1,1900,9
17805,380000,3,1430,7
17806,539900,3,2500,8
17807,330000,2,720,5
17808,455000,2,1140,7
17809,510000,4,3530,10
17810,315000,3,1220,6
17811,206000,3,1320,7
17812,592500,4,2170,8
17813,744000,3,2020,8
17814,334500,3,1990,8
17815,886000,4,2660,7
17816,600000,4,2360,8
17817,850000,3,2740,9
17818,550000,3,1360,7
17819,184900,2,1230,6
17820,245000,3,1260,7
17821,370000,2,1040,7
17822,480000,4,2700,8
17823,579000,3,1800,7
17824,339275,3,1590,7
17825,425000,3,1360,7
17826,170000,3,1370,7
17827,950000,4,3320,10
17828,623000,4,2980,8
17829,477000,3,1350,8
17830,330000,3,1160,7
17831,600000,3,1480,8
17832,570000,3,1640,7
17833,515000,4,2680,8
17834,805000,4,2440,7
17835,555000,4,2920,9
17836,245000,3,1780,7
17837,638150,4,2170,8
17838,1650000,4,5550,9
17839,269950,4,2060,7
17840,195000,3,1050,6
17841,159100,2,790,6
17842,550000,3,1010,6
17843,299000,2,1040,6
17844,1375000,4,3130,9
17845,249500,2,900,6
17846,700000,4,1470,7
17847,275000,4,1080,5
17848,565000,3,2440,7
17849,425000,4,2520,7
17850,620047,4,1760,7
17851,480000,3,1820,8
17852,515000,3,1820,8
17853,420000,4,3040,8
17854,610000,5,3490,8
17855,849000,4,2440,8
17856,718000,3,2280,8
17857,295000,3,1980,9
17858,871000,5,2360,7
17859,430000,3,3890,8
17860,440000,4,2300,7
17861,405000,2,910,7
17862,340000,3,1140,7
17863,675000,4,2390,9
17864,480000,3,1150,7
17865,362500,5,2330,7
17866,752888,3,2420,9
17867,255000,4,960,6
17868,283700,1,1010,6
17869,335000,4,2370,8
17870,285000,3,2880,8
17871,278000,4,2400,8
17872,731000,5,3670,8
17873,335000,3,1140,7
17874,334200,3,1410,7
17875,642000,6,1530,7
17876,540000,4,1720,7
17877,299000,3,1620,6
17878,560000,3,1570,7
17879,852000,5,1990,7
17880,306000,2,930,7
17881,440000,3,1550,7
17882,517000,4,1650,7
17883,379000,2,800,7
17884,360000,2,930,6
17885,645000,4,2550,7
17886,217000,2,720,5
17887,255000,2,620,6
17888,625000,3,2360,10
17889,680000,3,1760,8
17890,440000,3,2100,7
17891,615000,5,2480,9
17892,239000,3,1040,6
17893,462500,3,1656,7
17894,619400,4,2090,7
17895,975000,6,2520,7
17896,330000,2,700,6
17897,985000,4,4030,11
17898,430000,2,760,6
17899,2458000,4,6500,11
17900,778000,3,1840,7
17901,219000,3,1090,7
17902,1595000,4,2980,8
17903,715000,4,1900,9
17904,950000,4,2790,10
17905,425000,2,1280,8
17906,239000,3,1510,7
17907,310000,1,920,6
17908,400000,2,700,7
17909,428000,2,1980,7
17910,600000,3,1440,8
17911,415000,4,2740,9
17912,401000,2,1400,7
17913,292000,3,2270,7
17914,291750,3,1310,7
17915,227000,3,1680,8
17916,675000,3,2260,9
17917,397500,3,1350,8
17918,206000,2,1820,7
17919,1190000,3,3380,10
17920,360000,4,2140,7
17921,427500,4,2430,8
17922,115000,2,940,6
17923,559000,3,2070,7
17924,420000,4,1510,7
17925,550000,4,2550,8
17926,282150,2,700,7
17927,260000,3,1150,6
17928,428000,3,2340,7
17929,319950,3,1510,7
17930,1350000,3,2070,7
17931,552000,2,1150,7
17932,637000,4,2190,7
17933,213000,4,1980,7
17934,215000,3,960,6
17935,590000,3,2180,8
17936,390000,4,2560,8
17937,287000,4,2270,7
17938,580000,5,3550,7
17939,424000,3,1330,8
17940,610000,4,2110,8
17941,1320000,4,3470,11
17942,623500,4,1550,7
17943,260000,2,570,6
17944,906000,3,2030,9
17945,330000,3,1500,7
17946,275000,2,920,6
17947,290000,3,1470,7
17948,599950,2,1150,7
17949,550000,4,4180,11
17950,289000,3,1690,7
17951,411000,4,2150,8
17952,826000,3,2330,10
17953,400000,4,2680,7
17954,342000,3,1740,8
17955,475000,2,1320,7
17956,1205000,4,3150,9
17957,455000,4,2480,7
17958,850000,4,3330,8
17959,185000,3,1010,7
17960,850000,6,4920,9
17961,239900,4,1570,7
17962,765000,5,3580,10
17963,437000,3,2220,8
17964,240000,3,1010,7
17965,395000,2,1440,7
17966,320000,3,1230,7
17967,525000,3,1710,8
17968,260000,3,2390,8
17969,450000,3,2840,9
17970,560000,4,2300,9
17971,310000,5,2270,7
17972,440000,3,2290,9
17973,458450,4,1330,7
17974,200000,3,1200,7
17975,430000,3,2160,7
17976,360000,3,1120,7
17977,311000,4,2090,7
17978,615000,3,1470,8
17979,575000,3,2270,8
17980,2027000,4,4100,11
17981,430000,3,1440,6
17982,400000,3,1200,7
17983,340000,3,1720,7
17984,351000,1,930,6
17985,440000,4,2400,8
17986,298000,4,1960,8
17987,300000,4,1890,8
17988,310000,3,1590,7
17989,500000,4,2590,9
17990,399900,3,860,7
17991,343000,3,1270,8
17992,415000,2,1130,8
17993,410000,3,1860,8
17994,320000,2,1802,7
17995,1990000,5,4480,12
17996,253000,2,1310,7
17997,630000,3,2320,9
17998,216000,2,1130,7
17999,540000,3,2180,8
18000,212000,3,1830,5
18001,300000,3,2340,8
18002,969950,3,2830,10
18003,715000,3,1610,6
18004,1321620,5,2410,10
18005,1444000,4,2660,8
18006,305000,3,1030,7
18007,458000,3,1390,9
18008,275000,3,1580,6
18009,550000,3,2330,8
18010,742000,3,1540,9
18011,700000,3,1570,8
18012,640000,4,2940,8
18013,352000,3,1240,7
18014,301500,3,1410,7
18015,630000,4,2190,8
18016,340000,3,3040,7
18017,477500,4,1860,7
18018,285000,3,1690,7
18019,255000,3,1900,7
18020,315000,3,1600,8
18021,830000,6,2530,6
18022,539950,3,1860,8
18023,980000,3,2390,8
18024,735000,4,3100,9
18025,536000,5,2650,8
18026,575000,3,1520,7
18027,500000,2,1510,6
18028,285500,4,1960,8
18029,498000,4,2270,7
18030,412000,2,910,7
18031,607000,4,2100,8
18032,199000,3,1000,6
18033,492500,4,2760,7
18034,585000,4,2840,8
18035,326995,3,1860,7
18036,372500,4,1920,8
18037,528000,2,840,6
18038,400000,3,2390,7
18039,344000,4,2100,7
18040,409950,4,2430,8
18041,625000,3,1880,8
18042,304950,3,1350,7
18043,381500,2,2160,9
18044,215000,3,1430,7
18045,345000,5,2840,7
18046,363000,3,2510,7
18047,240000,3,1690,7
18048,548050,2,1930,8
18049,314000,2,720,6
18050,800000,4,2990,11
18051,400000,5,2300,7
18052,247000,1,460,4
18053,540000,2,1240,7
18054,410000,4,1900,8
18055,525000,3,2120,8
18056,820000,4,2440,8
18057,1250000,4,3300,8
18058,244000,2,1180,7
18059,275000,1,520,5
18060,577000,2,2070,7
18061,446950,5,2250,7
18062,457000,3,2050,8
18063,320000,4,1310,7
18064,210000,3,1250,7
18065,220000,4,2130,8
18066,589000,3,2250,7
18067,435000,4,1880,7
18068,375000,3,1520,7
18069,1735000,4,4010,10
18070,545000,2,1660,8
18071,970000,3,3400,10
18072,705000,2,2320,8
18073,915557,5,3740,9
18074,259000,4,1810,7
18075,1695000,2,3170,10
18076,427000,3,1680,7
18077,390000,2,930,6
18078,363000,3,2390,8
18079,612000,4,2680,7
18080,380000,4,1790,8
18081,230000,4,1680,7
18082,580000,3,1570,8
18083,770000,3,2230,8
18084,207200,4,1260,6
18085,525000,3,1790,7
18086,925000,3,2440,7
18087,883000,4,2410,8
18088,455000,4,1780,7
18089,343500,3,1900,7
18090,244000,2,960,6
18091,397000,3,1640,7
18092,180500,2,850,6
18093,310000,3,2150,7
18094,315000,4,2780,7
18095,718000,3,1030,7
18096,279950,3,1930,7
18097,689000,3,2080,8
18098,828000,4,3520,10
18099,150000,2,890,6
18100,505400,3,1640,7
18101,1680000,5,4860,11
18102,217450,3,1040,7
18103,677000,4,2820,9
18104,361000,2,1320,8
18105,620000,3,2590,8
18106,176000,3,1540,7
18107,330000,3,960,7
18108,290000,3,1190,7
18109,711000,4,2770,9
18110,295000,3,1060,7
18111,1096500,5,4010,11
18112,257500,3,1140,7
18113,240000,4,1910,6
18114,645000,4,2340,9
18115,499000,2,1170,7
18116,321000,3,1290,7
18117,449000,3,1810,8
18118,515000,3,1820,7
18119,456000,4,2220,8
18120,865000,3,3830,9
18121,515500,4,2920,9
18122,576925,4,2630,8
18123,243000,3,1320,7
18124,253400,3,1400,7
18125,292000,3,1600,7
18126,271500,3,1490,7
18127,765000,2,2170,8
18128,375000,3,1280,8
18129,382880,3,1620,7
18130,852500,3,2630,9
18131,475000,3,1240,7
18132,462000,3,1300,7
18133,762400,3,2430,8
18134,330000,4,1890,7
18135,473000,3,1890,8
18136,550000,3,2440,7
18137,449500,3,1780,7
18138,744000,4,2830,10
18139,700000,4,2490,7
18140,511100,4,1560,7
18141,317950,3,1980,7
18142,542950,3,2070,8
18143,490000,3,1490,8
18144,760000,4,3090,8
18145,475000,3,1580,7
18146,1702500,5,5190,11
18147,435000,3,2692,9
18148,399000,3,1740,8
18149,627000,3,1940,7
18150,346500,4,2150,7
18151,412000,3,1320,7
18152,845000,4,3360,10
18153,373000,3,1850,7
18154,725000,4,2880,8
18155,376000,6,2420,7
18156,552500,3,2020,7
18157,365000,5,2280,6
18158,700000,4,3010,9
18159,315000,4,2550,8
18160,262500,4,1540,7
18161,660000,3,2280,8
18162,340000,4,2450,7
18163,660500,5,2950,7
18164,280000,1,690,6
18165,267000,1,800,6
18166,230000,2,1470,4
18167,417000,3,1840,8
18168,252000,3,1170,7
18169,791000,5,2344,7
18170,415000,1,1230,6
18171,339000,3,1150,7
18172,158000,3,1140,6
18173,535000,3,1660,7
18174,818900,3,1080,7
18175,550000,4,1720,7
18176,240000,2,590,6
18177,590000,3,1290,9
18178,369300,3,1480,7
18179,510000,4,2600,7
18180,542500,3,2040,8
18181,262500,3,970,7
18182,900000,6,2620,7
18183,1100000,4,4560,9
18184,368000,3,1750,7
18185,825000,4,3620,9
18186,343500,3,1660,7
18187,273500,4,1360,6
18188,1000000,3,2044,9
18189,770000,5,2370,8
18190,400000,3,1170,7
18191,225000,3,1660,7
18192,345000,4,2020,7
18193,450000,3,2530,8
18194,334850,2,870,7
18195,605000,5,3670,8
18196,760000,5,3180,10
18197,390000,2,1870,6
18198,488000,3,1940,8
18199,3300000,3,4220,11
18200,1063000,5,4820,11
18201,608000,3,2400,8
18202,1385000,3,2930,11
18203,299950,2,800,6
18204,818000,3,2200,7
18205,355000,3,2400,9
18206,1855000,5,5570,9
18207,660000,3,1980,7
18208,2367000,3,3530,9
18209,1211000,4,3430,10
18210,255950,3,1720,7
18211,475000,3,1930,7
18212,362950,4,2140,7
18213,452000,3,1110,7
18214,315000,3,1970,7
18215,330950,3,1630,7
18216,535000,5,2520,8
18217,479000,4,2270,7
18218,340000,3,1212,7
18219,312000,4,1890,7
18220,305000,3,1370,7
18221,270000,3,1770,7
18222,529999,3,1710,8
18223,587100,2,1190,7
18224,459800,3,1690,7
18225,451000,4,1680,7
18226,2475000,3,4340,11
18227,525000,3,2040,7
18228,250000,2,1110,6
18229,475000,5,2040,7
18230,235000,4,1920,7
18231,230000,3,1330,7
18232,581000,4,1630,7
18233,415000,3,1520,7
18234,522500,3,1520,7
18235,383000,3,1340,8
18236,315000,3,2500,7
18237,591000,3,1460,7
18238,750000,4,3140,9
18239,430000,3,2150,7
18240,712000,4,3140,10
18241,510000,3,2310,8
18242,480000,2,710,6
18243,538000,3,1460,7
18244,464000,2,730,7
18245,476000,3,1440,7
18246,349500,3,1130,7
18247,270000,3,1810,8
18248,740000,3,2710,10
18249,395000,4,2740,9
18250,498000,3,1690,7
18251,339900,3,1470,7
18252,539000,3,2830,9
18253,400000,3,1410,8
18254,225000,3,2170,7
18255,330000,3,1340,6
18256,1387800,3,2480,10
18257,490000,3,1990,8
18258,260000,4,2240,7
18259,469900,4,2990,9
18260,493000,6,2120,7
18261,740000,4,2920,9
18262,148900,4,1700,7
18263,475000,2,1620,7
18264,415000,2,760,7
18265,229500,3,1230,7
18266,1355000,5,4960,11
18267,385000,4,2030,7
18268,230000,3,1830,7
18269,425000,2,970,7
18270,189900,2,1000,5
18271,238000,2,750,6
18272,968060,4,2620,7
18273,921000,4,2220,7
18274,380000,5,3000,7
18275,285000,1,1060,5
18276,449000,4,1980,8
18277,625000,4,1600,7
18278,318989,4,2000,8
18279,445000,3,1310,8
18280,750000,3,1120,7
18281,959000,3,3320,10
18282,330000,3,2370,9
18283,425000,2,830,7
18284,280000,3,940,6
18285,476500,4,2250,8
18286,556000,3,2020,8
18287,1862000,4,5240,10
18288,637000,4,4083,10
18289,405000,3,1450,7
18290,397000,5,1170,6
18291,895990,4,3555,9
18292,259000,3,1610,7
18293,420000,2,960,7
18294,518000,3,1680,8
18295,425000,3,1380,7
18296,182500,2,1040,6
18297,549900,3,1380,7
18298,445000,3,1850,7
18299,452000,2,1740,7
18300,715000,5,1920,7
18301,559000,3,2010,8
18302,3300000,5,8020,11
18303,250000,4,1860,7
18304,1230000,5,4390,9
18305,276500,4,2380,7
18306,440000,4,2880,9
18307,543200,6,2820,7
18308,250000,1,750,6
18309,625000,4,1750,8
18310,530100,3,1540,7
18311,549900,2,1140,8
18312,430000,4,1560,7
18313,835000,3,2960,10
18314,409500,4,2140,7
18315,329000,4,1600,7
18316,940000,4,2080,8
18317,539950,3,1560,7
18318,579950,4,2880,8
18319,881000,5,2510,8
18320,362500,3,960,6
18321,243950,2,1120,6
18322,658000,4,3310,9
18323,218250,3,1080,7
18324,655000,4,2860,10
18325,255000,3,1490,7
18326,215000,3,1210,7
18327,1265000,3,2240,8
18328,2920000,4,4575,10
18329,424305,3,1600,8
18330,494000,4,2090,7
18331,560000,4,2260,9
18332,130000,3,1200,7
18333,468000,4,2480,8
18334,480000,5,2240,7
18335,475000,3,1550,7
18336,285000,4,2130,7
18337,765000,5,2870,7
18338,208000,2,1160,6
18339,372000,3,2430,8
18340,470000,2,900,7
18341,451000,5,2830,7
18342,442200,4,1620,8
18343,330000,4,2510,8
18344,335000,3,1790,6
18345,280000,3,1640,7
18346,625000,3,2240,8
18347,345000,3,1870,8
18348,255950,4,1500,7
18349,570000,4,1490,7
18350,685000,3,2230,8
18351,273148,3,1710,7
18352,246500,3,1620,7
18353,349950,5,2250,7
18354,545000,4,1700,6
18355,403000,3,1502,7
18356,299950,4,1900,7
18357,792000,3,3320,10
18358,418000,5,1980,7
18359,332500,4,1670,6
18360,337000,3,2235,7
18361,212000,2,1070,6
18362,542000,2,1800,9
18363,622500,4,2980,9
18364,260000,3,1670,7
18365,525000,3,2620,8
18366,975000,5,5470,11
18367,1140000,4,3080,9
18368,500000,3,940,7
18369,554000,5,1870,8
18370,343000,4,2070,7
18371,515000,2,950,8
18372,492000,2,1290,6
18373,655000,4,2570,8
18374,290000,3,1600,7
18375,952500,4,2550,10
18376,235000,2,1010,7
18377,323000,3,1720,8
18378,1050000,3,2200,9
18379,265000,0,384,4
18380,200000,2,1400,6
18381,419995,3,1830,7
18382,1500000,3,3110,10
18383,455000,3,1600,7
18384,660000,3,3600,8
18385,319000,3,1390,7
18386,390000,3,2092,7
18387,718500,3,1200,8
18388,474000,2,1090,7
18389,615750,4,2140,7
18390,551000,3,2010,8
18391,230000,3,1500,7
18392,790000,4,3500,9
18393,1230000,3,2660,9
18394,325000,3,1440,7
18395,705000,4,2780,8
18396,259000,4,1580,7
18397,306000,3,1250,7
18398,315000,3,970,6
18399,392500,3,1100,7
18400,1065000,4,3240,9
18401,350500,2,1290,8
18402,825000,4,3810,9
18403,235000,4,1500,6
18404,650000,3,2660,8
18405,675000,4,2400,7
18406,265000,4,1860,7
18407,822500,2,1450,7
18408,705000,3,2260,8
18409,2630000,6,5540,11
18410,685000,2,1300,7
18411,630000,4,1610,7
18412,1250000,4,3820,11
18413,359000,4,1820,8
18414,784500,4,5820,11
18415,850000,3,2470,9
18416,410000,3,3040,9
18417,252000,4,1120,7
18418,618000,5,1880,7
18419,265000,3,1070,6
18420,465000,3,1560,8
18421,240000,2,870,6
18422,217000,3,1000,7
18423,415000,4,2520,7
18424,274000,2,1700,7
18425,420000,5,2150,7
18426,1062500,4,1590,8
18427,1415000,4,4670,12
18428,618500,3,1800,7
18429,295000,3,1670,8
18430,400000,3,1010,8
18431,595000,3,2550,8
18432,1728000,4,3700,10
18433,261000,3,1350,7
18434,780000,5,1660,8
18435,589000,3,1390,7
18436,230000,3,1720,7
18437,690000,4,2980,10
18438,524000,4,2190,8
18439,380000,2,1230,7
18440,357500,3,1000,7
18441,330000,3,2500,8
18442,635000,5,2240,7
18443,934000,9,2820,7
18444,358500,2,1400,8
18445,401000,3,1470,8
18446,270000,3,1820,8
18447,705000,4,2060,8
18448,325000,3,1670,7
